Disposal_ID,Latitude,Longitude,Type,Capacity,Status
4820,13.074876,77.565622,Recycling,Low,Available
4821,12.976011,77.470882,Bin,High,Available
4822,13.026494,77.555828,Bin,Medium,Available
4823,12.952367,77.666053,Recycling,High,Available
4824,13.033346,77.625663,Recycling,Medium,Available
4825,12.992477,77.622247,Bin,High,Full
4826,12.963384,77.609506,Bin,Medium,Full
4827,13.01235,77.54711,Bin,Medium,Available
4828,12.996314,77.512208,Bin,Medium,Available
4829,12.865451,77.735239,Bin,High,Available
4830,12.864234,77.618811,Bin,High,Available
4831,12.953155,77.774362,Bin,Low,Available
4832,12.974503,77.514803,Bin,High,Full
4833,12.862315,77.506316,Bin,Medium,Available
4834,13.06101,77.700835,Bin,Medium,Available
4835,12.913759,77.512255,Bin,Medium,Available
4836,12.894007,77.79656,Bin,Low,Available
4837,12.995973,77.792674,Bin,High,Available
4838,12.95896,77.625003,Bin,Medium,Full
4839,12.85732,77.603917,Bin,Medium,Available
4840,12.95687,77.619588,Bin,High,Available
4841,12.935396,77.799808,Recycling,Low,Available
4842,12.928505,77.608321,Recycling,High,Full
4843,12.917989,77.657711,Bin,Low,Available
4844,12.885749,77.683694,Bin,High,Available
4845,13.04587,77.799747,Recycling,High,Available
4846,12.955445,77.705675,Recycling,Medium,Available
4847,12.962191,77.492438,Bin,Low,Available
4848,12.854354,77.583977,Recycling,Medium,Available
4849,12.967461,77.552008,Bin,Medium,Full
4850,12.860294,77.689256,Recycling,High,Available
4851,12.982826,77.465256,Bin,Low,Available
4852,12.878468,77.629651,Bin,High,Available
4853,12.92196,77.53428,Bin,High,Available
4854,13.002469,77.464294,Recycling,Medium,Full
4855,12.996801,77.556383,Bin,Low,Available
4856,13.02693,77.520228,Bin,Low,Full
4857,12.908267,77.570457,Bin,Medium,Available
4858,13.067649,77.51391,Bin,Medium,Full
4859,12.92473,77.452518,Bin,Low,Available
4860,13.024567,77.706291,Bin,Medium,Available
4861,13.00745,77.658846,Bin,Low,Available
4862,12.959991,77.606145,Recycling,Medium,Available
4863,12.912866,77.525157,Recycling,Medium,Available
4864,12.954055,77.761407,Recycling,Medium,Full
4865,12.976983,77.777117,Recycling,High,Available
4866,13.044802,77.640004,Bin,Medium,Full
4867,12.863987,77.657018,Bin,Medium,Full
4868,13.063456,77.659595,Bin,Medium,Available
4869,12.938405,77.485975,Bin,Medium,Available
4870,12.929801,77.600907,Bin,High,Available
4871,12.856059,77.639431,Recycling,High,Available
4872,12.884866,77.680208,Recycling,Medium,Full
4873,12.919247,77.534751,Recycling,Medium,Available
4874,12.938283,77.75025,Bin,Low,Available
4875,13.0785,77.765517,Bin,Medium,Available
4876,12.910934,77.735328,Bin,Medium,Available
4877,12.87592,77.631862,Bin,High,Available
4878,12.923332,77.649332,Recycling,Low,Full
4879,13.028586,77.739129,Bin,Medium,Available
4880,12.942887,77.793451,Bin,Medium,Available
4881,13.028171,77.519017,Bin,Medium,Available
4882,12.876653,77.530444,Bin,High,Available
4883,13.029975,77.677984,Bin,Medium,Available
4884,12.950309,77.649137,Bin,Low,Available
4885,13.049559,77.704073,Bin,Low,Full
4886,13.042282,77.798656,Bin,Medium,Available
4887,13.0057,77.490395,Bin,Low,Available
4888,12.973518,77.666206,Recycling,High,Available
4889,13.096089,77.60969,Bin,High,Available
4890,12.987471,77.558183,Bin,Medium,Available
4891,12.989215,77.714621,Bin,Medium,Available
4892,13.05514,77.703744,Recycling,Low,Available
4893,12.879846,77.506356,Bin,High,Available
4894,13.089627,77.46337,Recycling,Low,Full
4895,12.864057,77.781877,Bin,Medium,Available
4896,12.94518,77.683635,Recycling,Medium,Available
4897,12.872001,77.669734,Bin,High,Available
4898,13.019864,77.529854,Bin,Medium,Available
4899,12.91347,77.467384,Recycling,Low,Full
4900,12.881366,77.472842,Bin,Medium,Available
4901,12.993626,77.55047,Bin,Medium,Available
4902,13.056625,77.704702,Bin,High,Full
4903,12.984217,77.525233,Recycling,Low,Available
4904,12.931872,77.704438,Recycling,Medium,Full
4905,12.873093,77.471264,Bin,High,Available
4906,12.862879,77.527427,Bin,Medium,Available
4907,13.076223,77.630447,Bin,Low,Available
4908,12.996617,77.760554,Bin,High,Available
4909,12.868963,77.520685,Bin,Medium,Available
4910,12.954658,77.60582,Recycling,Low,Available
4911,12.984391,77.6944,Bin,High,Available
4912,12.989269,77.525139,Bin,Medium,Available
4913,13.089934,77.661908,Bin,Low,Available
4914,12.889026,77.469166,Bin,Medium,Available
4915,12.983916,77.65859,Bin,Low,Full
4916,12.871602,77.778612,Bin,Medium,Available
4917,12.867733,77.600341,Recycling,Low,Available
4918,12.919663,77.586015,Recycling,High,Available
4919,12.909526,77.517614,Recycling,Low,Available
4920,12.942243,77.794981,Bin,Medium,Available
4921,13.090379,77.791673,Recycling,High,Available
4922,13.038944,77.750923,Bin,Medium,Available
4923,12.990618,77.761517,Bin,Low,Available
4924,12.902021,77.62444,Recycling,Medium,Full
4925,12.891548,77.765306,Bin,Low,Available
4926,13.087849,77.477708,Bin,High,Available
4927,13.007728,77.616216,Bin,Medium,Available
4928,13.038266,77.451568,Bin,Medium,Available
4929,12.926869,77.740792,Recycling,High,Available
4930,13.071041,77.772302,Bin,Low,Available
4931,12.969773,77.781204,Bin,Medium,Available
4932,12.88588,77.612566,Recycling,Medium,Full
4933,12.880072,77.665956,Bin,High,Available
4934,12.897483,77.526891,Recycling,Low,Available
4935,12.983615,77.634995,Recycling,High,Available
4936,13.082499,77.703806,Bin,High,Available
4937,12.953524,77.688085,Bin,Low,Available
4938,13.056022,77.705082,Bin,High,Available
4939,12.933171,77.541032,Bin,Medium,Available
4940,13.070638,77.796391,Recycling,Medium,Available
4941,13.060906,77.612858,Recycling,Medium,Available
4942,12.981523,77.686549,Recycling,Medium,Available
4943,13.077468,77.79171,Bin,Low,Available
4944,12.953671,77.458478,Bin,High,Available
4945,12.973671,77.615402,Bin,Low,Available
4946,12.852762,77.616446,Bin,Medium,Available
4947,12.945209,77.452546,Bin,Medium,Available
4948,12.876911,77.676462,Recycling,Medium,Available
4949,13.086428,77.78094,Bin,High,Available
4950,13.093871,77.617165,Recycling,High,Available
4951,13.048908,77.541364,Bin,Medium,Full
4952,12.975186,77.672341,Bin,Low,Available
4953,13.026735,77.790197,Bin,Medium,Available
4954,12.910594,77.581866,Bin,Low,Available
4955,13.044457,77.786925,Bin,Medium,Available
4956,13.081988,77.685516,Recycling,Low,Available
4957,12.981903,77.552549,Bin,Medium,Available
4958,12.858293,77.648591,Bin,Low,Available
4959,12.927718,77.604308,Bin,Medium,Available
4960,13.090865,77.573334,Recycling,Low,Available
4961,12.988142,77.565188,Bin,Low,Available
4962,12.903912,77.695022,Recycling,Low,Available
4963,12.859341,77.532972,Recycling,Medium,Available
4964,12.91436,77.735881,Bin,Medium,Available
4965,12.990278,77.611305,Recycling,Low,Available
4966,12.889766,77.665507,Recycling,Medium,Available
4967,13.055098,77.497609,Recycling,High,Available
4968,12.896531,77.49443,Bin,Low,Available
4969,12.867426,77.528192,Bin,Medium,Available
4970,13.026404,77.46653,Bin,Low,Available
4971,12.860462,77.711128,Bin,High,Available
4972,12.961581,77.723189,Recycling,Medium,Full
4973,12.955565,77.732986,Bin,High,Available
4974,12.922317,77.687254,Bin,Low,Available
4975,13.019732,77.761286,Bin,High,Available
4976,12.867231,77.485163,Bin,Medium,Available
4977,12.966564,77.683274,Bin,High,Available
4978,13.033729,77.794816,Bin,Medium,Full
4979,12.994881,77.726326,Bin,Medium,Available
4980,13.096442,77.730006,Recycling,Medium,Available
4981,12.857757,77.75263,Bin,Low,Available
4982,12.955225,77.678083,Bin,Medium,Full
4983,12.898889,77.565302,Bin,High,Available
4984,12.945275,77.678715,Bin,High,Full
4985,12.978352,77.675671,Bin,Medium,Available
4986,12.9398,77.526889,Recycling,Medium,Available
4987,12.858332,77.594924,Recycling,Medium,Available
4988,12.902464,77.595784,Recycling,Medium,Full
4989,13.075505,77.780452,Recycling,Low,Full
4990,12.884365,77.463974,Bin,Medium,Available
4991,12.950578,77.458944,Bin,Medium,Available
4992,12.919903,77.526136,Bin,Medium,Available
4993,12.967881,77.567913,Bin,Medium,Full
4994,12.908249,77.736322,Recycling,Low,Full
4995,13.03911,77.688857,Bin,Medium,Available
4996,12.858871,77.742608,Recycling,Low,Available
4997,13.035288,77.512431,Bin,Medium,Available
4998,13.059415,77.483171,Bin,High,Available
4999,12.886998,77.633927,Recycling,Medium,Available
5000,13.05109,77.481262,Recycling,Medium,Available
5001,12.90854,77.481325,Bin,Medium,Available
5002,13.083686,77.630756,Bin,Medium,Available
5003,12.963066,77.49501,Recycling,Medium,Available
5004,12.982341,77.676571,Bin,High,Available
5005,13.012585,77.597289,Recycling,Low,Available
5006,12.927264,77.710682,Bin,Low,Available
5007,12.958567,77.569413,Bin,High,Available
5008,12.896358,77.785353,Bin,Medium,Available
5009,12.98129,77.534582,Bin,Medium,Full
5010,12.865362,77.526484,Recycling,Low,Available
5011,12.903378,77.662053,Bin,Low,Available
5012,13.020761,77.688095,Bin,Medium,Available
5013,13.00891,77.691591,Bin,Medium,Available
5014,12.902654,77.541078,Recycling,High,Available
5015,12.913014,77.488812,Recycling,High,Available
5016,13.049304,77.606326,Bin,High,Available
5017,13.045008,77.476015,Bin,Medium,Available
5018,12.97562,77.549055,Bin,Medium,Available
5019,13.000875,77.67877,Bin,Medium,Available
5020,12.877094,77.542769,Bin,Medium,Full
5021,12.875204,77.737431,Bin,Medium,Available
5022,13.075679,77.489881,Bin,Low,Available
5023,13.077898,77.723533,Recycling,Medium,Full
5024,12.96236,77.50239,Recycling,Low,Available
5025,12.88151,77.663171,Bin,Low,Available
5026,13.04341,77.772176,Bin,High,Available
5027,12.914452,77.558579,Bin,Low,Available
5028,12.968471,77.487824,Bin,Medium,Available
5029,13.058437,77.64121,Bin,Medium,Available
5030,12.886641,77.727164,Bin,High,Available
5031,12.898474,77.628608,Bin,Medium,Available
5032,13.09552,77.734515,Recycling,Low,Available
5033,12.871191,77.542131,Bin,Medium,Available
5034,13.075796,77.77895,Bin,High,Available
5035,12.963332,77.724729,Bin,High,Available
5036,13.068815,77.798067,Bin,Low,Available
5037,12.930905,77.486244,Recycling,Low,Full
5038,13.025648,77.510701,Bin,Medium,Available
5039,12.983923,77.460911,Bin,Medium,Available
5040,13.053837,77.530687,Bin,High,Full
5041,12.961664,77.540864,Bin,Low,Available
5042,12.955969,77.679392,Bin,Low,Available
5043,13.063907,77.624423,Recycling,Medium,Available
5044,12.898328,77.693084,Bin,Medium,Available
5045,13.031476,77.465177,Recycling,Medium,Available
5046,12.98438,77.664358,Bin,Medium,Available
5047,12.937602,77.481967,Bin,Low,Available
5048,13.073623,77.52211,Bin,Medium,Available
5049,12.862532,77.51879,Bin,High,Available
5050,12.88474,77.54527,Bin,Low,Available
5051,12.973938,77.670924,Bin,Medium,Available
5052,12.927009,77.678283,Bin,Medium,Full
5053,12.880106,77.764111,Bin,Medium,Available
5054,12.989854,77.483737,Recycling,High,Available
5055,13.073783,77.644883,Recycling,Low,Available
5056,12.864945,77.759119,Bin,Medium,Available
5057,13.054133,77.661134,Bin,Medium,Available
5058,12.934732,77.481371,Recycling,Medium,Available
5059,12.9011,77.764098,Bin,Medium,Full
5060,12.858728,77.740077,Bin,Medium,Available
5061,13.023879,77.539003,Bin,High,Available
5062,13.056025,77.509198,Bin,High,Available
5063,13.066427,77.624216,Bin,Medium,Available
5064,12.936822,77.706734,Bin,Low,Available
5065,13.051343,77.624155,Bin,Medium,Available
5066,12.95426,77.798213,Bin,Medium,Full
5067,13.021804,77.758323,Bin,Low,Full
5068,12.948529,77.698389,Bin,High,Available
5069,12.917153,77.623076,Bin,Low,Available
5070,12.985398,77.5271,Recycling,Medium,Available
5071,12.967805,77.686652,Recycling,Low,Available
5072,12.866747,77.715493,Bin,High,Available
5073,13.061079,77.63719,Recycling,Low,Available
5074,13.041614,77.660053,Bin,High,Available
5075,12.912319,77.619981,Bin,High,Available
5076,12.95999,77.637236,Bin,High,Full
5077,12.963743,77.450068,Recycling,Low,Available
5078,12.88809,77.512935,Recycling,Medium,Full
5079,12.907863,77.619972,Recycling,High,Available
5080,12.897244,77.719292,Bin,Medium,Available
5081,13.002341,77.704283,Bin,Low,Available
5082,13.016005,77.553598,Bin,Low,Available
5083,13.096708,77.549862,Bin,High,Available
5084,13.07511,77.585293,Recycling,Low,Available
5085,12.930632,77.570912,Recycling,Low,Available
5086,12.882828,77.738125,Recycling,Medium,Available
5087,13.008624,77.50469,Bin,Medium,Full
5088,13.072765,77.657588,Bin,High,Available
5089,12.955029,77.768344,Bin,Low,Available
5090,12.873962,77.580602,Bin,Medium,Full
5091,12.905245,77.581515,Bin,Medium,Available
5092,12.970519,77.536041,Bin,Medium,Available
5093,12.95142,77.602319,Recycling,High,Available
5094,13.072194,77.70742,Recycling,Low,Available
5095,13.036725,77.654154,Bin,Medium,Available
5096,12.915337,77.570097,Bin,High,Available
5097,13.058812,77.759261,Bin,Medium,Available
5098,13.082623,77.473038,Recycling,Medium,Full
5099,12.954901,77.735813,Bin,Low,Available
5100,13.099496,77.63115,Recycling,High,Available
5101,12.95899,77.58529,Bin,High,Full
5102,13.036767,77.553688,Bin,High,Available
5103,13.060891,77.57441,Bin,High,Available
5104,12.938542,77.783208,Bin,High,Available
5105,12.865143,77.521123,Bin,Medium,Available
5106,13.045362,77.455138,Bin,Low,Available
5107,12.952072,77.744332,Bin,Medium,Available
5108,12.907383,77.629316,Recycling,Medium,Available
5109,13.006954,77.65727,Bin,Low,Available
5110,12.884072,77.540813,Bin,Medium,Full
5111,13.003027,77.756651,Bin,Low,Available
5112,13.055508,77.517936,Bin,Medium,Available
5113,12.926564,77.497334,Bin,Medium,Available
5114,13.008137,77.637706,Bin,Low,Available
5115,12.855899,77.60111,Bin,Low,Available
5116,12.904883,77.474695,Bin,High,Available
5117,12.965134,77.678581,Bin,High,Full
5118,13.048488,77.78307,Bin,Medium,Full
5119,13.006035,77.792097,Bin,Medium,Full
5120,12.944892,77.708845,Bin,Medium,Full
5121,12.945677,77.457455,Bin,High,Available
5122,12.876672,77.469107,Recycling,High,Available
5123,12.92538,77.723009,Bin,High,Available
5124,13.019239,77.628424,Recycling,Medium,Available
5125,12.931658,77.748471,Bin,Medium,Available
5126,12.883307,77.451876,Bin,Medium,Available
5127,13.056653,77.774332,Bin,High,Available
5128,12.864382,77.493679,Bin,Low,Available
5129,13.01197,77.575483,Bin,Medium,Available
5130,12.868505,77.532681,Bin,Medium,Available
5131,12.934935,77.585489,Recycling,Low,Available
5132,12.97528,77.676167,Bin,High,Available
5133,12.95705,77.5335,Recycling,High,Available
5134,12.873805,77.5387,Bin,Medium,Available
5135,13.09342,77.58978,Bin,Low,Available
5136,12.898149,77.716793,Bin,High,Available
5137,12.986068,77.575147,Bin,Medium,Available
5138,12.916285,77.773978,Bin,Medium,Available
5139,12.871545,77.515077,Bin,Medium,Available
5140,13.045492,77.698133,Bin,Medium,Available
5141,13.008261,77.660006,Recycling,Low,Available
5142,12.918164,77.650155,Bin,High,Available
5143,13.010735,77.727929,Recycling,High,Available
5144,13.063633,77.666502,Bin,High,Available
5145,12.909897,77.629618,Recycling,Medium,Available
5146,12.963131,77.663636,Recycling,Low,Available
5147,13.046856,77.606489,Bin,Low,Available
5148,12.931985,77.575058,Bin,Medium,Available
5149,13.042966,77.5874,Bin,High,Available
5150,12.874155,77.763133,Bin,Medium,Available
5151,13.054468,77.648119,Recycling,High,Full
5152,13.064022,77.453832,Recycling,Low,Full
5153,12.920044,77.663524,Bin,High,Available
5154,12.952672,77.736106,Bin,Low,Available
5155,12.860482,77.685725,Recycling,Medium,Available
5156,12.938808,77.791828,Bin,Medium,Available
5157,13.042079,77.753586,Bin,Medium,Available
5158,12.919611,77.545179,Bin,Low,Available
5159,12.867251,77.483101,Bin,Low,Available
5160,12.949919,77.702633,Recycling,High,Available
5161,13.08388,77.587247,Bin,Medium,Available
5162,13.073761,77.566284,Bin,Low,Available
5163,13.04355,77.553709,Bin,High,Available
5164,13.00015,77.651059,Bin,Medium,Available
5165,12.959614,77.751,Bin,Low,Available
5166,12.858835,77.546487,Recycling,Low,Available
5167,12.879575,77.660647,Recycling,Low,Available
5168,13.099393,77.655994,Bin,Medium,Available
5169,12.892838,77.608381,Bin,Low,Full
5170,12.955414,77.568677,Bin,Low,Available
5171,12.980072,77.593245,Bin,Low,Available
5172,13.054152,77.747982,Bin,Medium,Full
5173,12.952181,77.776248,Recycling,Low,Available
5174,12.89511,77.518619,Recycling,High,Available
5175,12.998401,77.647481,Bin,Medium,Full
5176,12.892564,77.492144,Bin,Medium,Available
5177,12.957705,77.626159,Recycling,Medium,Available
5178,13.05672,77.747429,Bin,Medium,Available
5179,12.869852,77.564046,Bin,Low,Available
5180,12.956216,77.714083,Recycling,High,Available
5181,12.904171,77.71482,Bin,Medium,Available
5182,12.920119,77.600251,Bin,High,Available
5183,13.096394,77.744663,Bin,High,Available
5184,12.903322,77.568675,Bin,Medium,Available
5185,12.968247,77.605103,Bin,Medium,Available
5186,13.071996,77.67149,Recycling,Medium,Available
5187,12.994587,77.459403,Recycling,Low,Available
5188,12.876279,77.483925,Recycling,Medium,Available
5189,12.918197,77.539762,Bin,Medium,Available
5190,12.963065,77.582737,Recycling,Low,Available
5191,12.952122,77.484344,Bin,Low,Full
5192,13.001962,77.735256,Bin,Medium,Available
5193,13.077003,77.482113,Bin,High,Full
5194,13.095202,77.673336,Bin,Low,Full
5195,12.958482,77.518186,Recycling,Low,Available
5196,13.006316,77.480707,Bin,Low,Available
5197,12.969278,77.451496,Recycling,Medium,Available
5198,12.905611,77.505586,Recycling,Low,Available
5199,13.067839,77.674661,Bin,High,Available
5200,12.906975,77.675309,Recycling,Medium,Available
5201,13.092776,77.691645,Bin,Low,Available
5202,12.918889,77.78514,Bin,Medium,Available
5203,12.981062,77.583751,Bin,Medium,Full
5204,13.021441,77.583523,Bin,High,Full
5205,12.947068,77.705025,Bin,Medium,Available
5206,12.870856,77.635617,Bin,Medium,Available
5207,12.856807,77.657839,Bin,Medium,Available
5208,13.033953,77.675974,Recycling,High,Available
5209,12.856829,77.679379,Bin,Low,Available
5210,12.996175,77.76914,Recycling,Low,Available
5211,12.860801,77.614245,Recycling,High,Available
5212,12.873967,77.583477,Recycling,Low,Available
5213,13.036707,77.706753,Recycling,Medium,Available
5214,12.966848,77.774713,Recycling,High,Available
5215,13.047962,77.601543,Bin,Low,Available
5216,12.943003,77.75384,Recycling,Low,Available
5217,12.898088,77.597904,Bin,High,Available
5218,13.052123,77.724038,Bin,Medium,Available
5219,12.857787,77.761784,Recycling,Low,Full
5220,12.894848,77.76993,Bin,High,Available
5221,13.034117,77.504524,Bin,Low,Full
5222,12.924073,77.693067,Recycling,High,Available
5223,13.073254,77.519038,Recycling,High,Available
5224,12.905156,77.622168,Bin,High,Available
5225,13.084246,77.6108,Recycling,High,Available
5226,12.876219,77.65515,Bin,Low,Available
5227,13.031556,77.463714,Bin,Medium,Available
5228,12.975172,77.699845,Bin,High,Available
5229,13.058307,77.526322,Recycling,Low,Available
5230,12.899871,77.756607,Recycling,Low,Available
5231,12.922812,77.500149,Bin,Medium,Full
5232,13.08801,77.680614,Bin,Medium,Available
5233,12.974795,77.661169,Recycling,High,Available
5234,12.916495,77.741588,Recycling,Low,Available
5235,13.018009,77.615733,Bin,High,Available
5236,12.892248,77.696681,Recycling,High,Available
5237,13.097189,77.503688,Bin,Medium,Available
5238,12.968759,77.761819,Bin,Medium,Available
5239,12.851834,77.493739,Recycling,High,Full
5240,12.858927,77.688077,Bin,High,Available
5241,12.873941,77.648816,Bin,Medium,Available
5242,13.026252,77.797363,Bin,Medium,Available
5243,12.994593,77.46304,Recycling,Low,Available
5244,12.87552,77.477274,Bin,Low,Available
5245,12.913213,77.494288,Bin,Low,Available
5246,12.954605,77.558652,Bin,Medium,Available
5247,13.00412,77.778042,Bin,Medium,Available
5248,13.038845,77.499272,Bin,Medium,Available
5249,13.079405,77.781308,Bin,Low,Available
5250,12.97957,77.608562,Recycling,Medium,Full
5251,12.995994,77.613091,Bin,High,Available
5252,13.011762,77.790004,Bin,Medium,Available
5253,13.014865,77.454847,Bin,High,Available
5254,13.044905,77.607809,Recycling,Low,Available
5255,12.957503,77.639598,Bin,Low,Available
5256,12.944281,77.670979,Recycling,High,Available
5257,12.991975,77.60738,Recycling,High,Available
5258,12.872934,77.508654,Bin,Medium,Available
5259,12.932843,77.683625,Recycling,Medium,Available
5260,12.994917,77.639663,Recycling,Medium,Available
5261,12.999665,77.633549,Recycling,Low,Available
5262,12.880418,77.560323,Bin,Low,Available
5263,13.025752,77.677782,Bin,Medium,Available
5264,12.913068,77.610724,Bin,High,Available
5265,13.045328,77.740444,Recycling,Medium,Full
5266,13.089385,77.510513,Bin,Low,Available
5267,12.995352,77.521444,Recycling,Low,Available
5268,12.856661,77.67989,Bin,Low,Available
5269,12.920101,77.628911,Recycling,Low,Available
5270,12.866318,77.494378,Bin,High,Available
5271,13.07419,77.796826,Bin,Medium,Available
5272,12.948161,77.506635,Bin,High,Available
5273,12.907635,77.511238,Recycling,Low,Available
5274,12.861605,77.743265,Recycling,Low,Available
5275,12.970171,77.554462,Bin,Medium,Available
5276,12.939238,77.723897,Bin,Medium,Available
5277,13.041328,77.65737,Bin,Low,Available
5278,13.055658,77.694162,Bin,Medium,Available
5279,12.947417,77.5193,Bin,High,Available
5280,12.999238,77.675111,Bin,Medium,Available
5281,12.882601,77.532228,Bin,Low,Available
5282,13.016347,77.533711,Bin,Medium,Available
5283,12.965744,77.768369,Bin,Medium,Available
5284,12.86945,77.478458,Recycling,Medium,Available
5285,13.036831,77.509486,Bin,Medium,Available
5286,12.996348,77.568244,Bin,High,Full
5287,13.056928,77.752691,Bin,Medium,Available
5288,13.046397,77.64285,Bin,High,Available
5289,13.055075,77.51665,Bin,Low,Available
5290,12.883469,77.584884,Bin,Low,Available
5291,13.063703,77.458017,Bin,Low,Available
5292,13.026271,77.707463,Recycling,Medium,Full
5293,12.89171,77.537401,Bin,High,Available
5294,12.888878,77.668089,Bin,Low,Available
5295,12.85006,77.693947,Bin,Low,Available
5296,13.052742,77.625637,Bin,Medium,Available
5297,13.092601,77.647977,Bin,Medium,Available
5298,12.903522,77.776704,Recycling,Low,Available
5299,13.040579,77.522977,Bin,Medium,Available
5300,13.026602,77.697345,Recycling,Medium,Full
5301,12.855452,77.550871,Bin,Medium,Available
5302,13.061427,77.676307,Bin,High,Full
5303,13.01528,77.460683,Recycling,High,Available
5304,12.932158,77.617937,Recycling,Low,Available
5305,13.066159,77.459201,Recycling,Medium,Available
5306,12.883074,77.765789,Recycling,High,Available
5307,12.896173,77.557893,Bin,Medium,Full
5308,12.945988,77.696075,Recycling,Low,Full
5309,12.955177,77.706348,Bin,Medium,Available
5310,13.092851,77.734708,Bin,High,Available
5311,13.063432,77.473331,Bin,Medium,Available
5312,12.972226,77.604937,Bin,Medium,Full
5313,12.922162,77.524699,Bin,Medium,Available
5314,13.038562,77.462891,Bin,High,Full
5315,13.00055,77.468307,Bin,Low,Available
5316,12.865876,77.515006,Bin,Medium,Available
5317,12.965849,77.699634,Bin,Medium,Available
5318,12.938407,77.66483,Bin,High,Available
5319,13.050894,77.605193,Bin,Medium,Available
5320,12.946482,77.668694,Bin,Medium,Available
5321,13.091844,77.756956,Bin,Medium,Available
5322,12.910189,77.7212,Bin,Low,Full
5323,13.055964,77.72364,Recycling,High,Available
5324,12.97914,77.605485,Bin,High,Available
5325,12.865074,77.546238,Bin,High,Available
5326,12.990094,77.627327,Bin,High,Available
5327,13.084571,77.791892,Recycling,Medium,Full
5328,12.95112,77.750857,Recycling,High,Available
5329,12.95165,77.505618,Bin,High,Available
5330,12.969568,77.64789,Bin,High,Available
5331,13.046575,77.653657,Recycling,Low,Available
5332,13.08158,77.692718,Bin,Medium,Available
5333,12.988923,77.492198,Bin,Medium,Available
5334,13.008671,77.785061,Bin,High,Available
5335,13.006732,77.474443,Bin,Medium,Available
5336,13.049703,77.640112,Recycling,High,Available
5337,12.948707,77.682743,Bin,Low,Available
5338,13.095095,77.720831,Bin,Medium,Available
5339,12.96571,77.626011,Bin,High,Available
5340,13.020244,77.782474,Bin,Low,Available
5341,13.099604,77.652451,Bin,High,Available
5342,12.985003,77.547136,Recycling,Medium,Full
5343,12.92477,77.585577,Recycling,Low,Available
5344,12.947128,77.720958,Bin,Medium,Available
5345,12.951754,77.470486,Recycling,Medium,Available
5346,13.003164,77.771958,Bin,Medium,Available
5347,12.867693,77.457915,Bin,High,Available
5348,13.059159,77.679802,Bin,Medium,Full
5349,12.904109,77.624837,Bin,Low,Available
5350,12.853365,77.563642,Bin,High,Full
5351,12.865326,77.601454,Bin,Low,Available
5352,12.948425,77.778924,Bin,Medium,Available
5353,12.850031,77.764767,Bin,High,Available
5354,13.00122,77.799794,Bin,Medium,Available
5355,12.858048,77.691424,Bin,Low,Available
5356,13.076834,77.51316,Bin,Medium,Available
5357,12.951427,77.491672,Recycling,Medium,Available
5358,12.892894,77.657708,Recycling,Medium,Available
5359,12.903586,77.688839,Recycling,Low,Available
5360,12.865505,77.560722,Bin,High,Available
5361,13.044284,77.588437,Recycling,Medium,Available
5362,13.086551,77.478957,Bin,High,Available
5363,12.988473,77.738501,Recycling,High,Available
5364,13.024893,77.697018,Bin,High,Available
5365,12.877105,77.674216,Recycling,Medium,Full
5366,13.084521,77.766018,Recycling,High,Available
5367,13.023745,77.458543,Bin,Low,Available
5368,12.879175,77.771911,Bin,Medium,Available
5369,12.972092,77.499744,Recycling,Medium,Available
5370,12.922649,77.625025,Recycling,Low,Full
5371,12.867554,77.636903,Recycling,High,Available
5372,12.885996,77.703541,Bin,Medium,Available
5373,12.990064,77.515805,Bin,High,Available
5374,13.030373,77.567692,Bin,Low,Available
5375,12.920055,77.639688,Recycling,High,Available
5376,13.037608,77.685441,Bin,Low,Available
5377,12.945926,77.501136,Bin,Low,Full
5378,13.031891,77.634697,Recycling,Medium,Available
5379,12.920663,77.656144,Bin,Medium,Available
5380,12.904157,77.476204,Bin,High,Available
5381,13.05791,77.679774,Bin,Low,Full
5382,12.86355,77.69112,Bin,Medium,Available
5383,12.957674,77.75547,Recycling,High,Available
5384,12.946776,77.456554,Recycling,Medium,Available
5385,13.076951,77.634309,Bin,Low,Available
5386,13.079552,77.645551,Bin,Low,Available
5387,12.993148,77.464915,Bin,Medium,Available
5388,12.857222,77.723297,Bin,Medium,Full
5389,12.89003,77.639464,Bin,Medium,Available
5390,12.872362,77.681397,Bin,High,Available
5391,12.924315,77.677539,Bin,Medium,Available
5392,12.933733,77.746349,Recycling,Medium,Full
5393,13.027317,77.631781,Recycling,Medium,Available
5394,12.952218,77.765844,Bin,Low,Available
5395,12.877379,77.561648,Recycling,Medium,Available
5396,13.047205,77.626477,Bin,Medium,Full
5397,12.929582,77.482949,Bin,High,Available
5398,12.897004,77.489125,Bin,Medium,Available
5399,13.0607,77.792372,Bin,Medium,Available
5400,13.028264,77.594999,Bin,High,Available
5401,12.877792,77.464349,Bin,Medium,Available
5402,12.986516,77.653262,Recycling,Medium,Available
5403,12.979054,77.75816,Bin,Low,Available
5404,13.054867,77.594122,Bin,High,Full
5405,13.092997,77.499805,Recycling,Medium,Available
5406,12.947825,77.628219,Bin,Medium,Available
5407,12.944413,77.573426,Bin,High,Available
5408,12.961269,77.54261,Recycling,Low,Available
5409,12.951704,77.760938,Bin,Medium,Available
5410,13.088494,77.657555,Bin,Medium,Available
5411,12.903169,77.661396,Recycling,Medium,Full
5412,12.887194,77.777644,Bin,Medium,Available
5413,13.029561,77.701879,Bin,Medium,Available
